sec,nanosec,world_frame,rover_frame,x,y,z,orientation_x,orientation_y,orientation_z,orientation_w
1742253509,705281325,map,base_link,2.6599414546693643,5.415912142488118,-3.704145318677387e-05,-0.013613690707175774,-0.005495557123800609,0.9858277477514137,0.1671170788417058
1742253509,722041037,map,base_link,2.6598233064571932,5.415978700491197,-3.682736672768085e-05,-0.013620218771247798,-0.005502287750274762,0.9858272962185641,0.1671189890482628
1742253509,738623201,map,base_link,2.659811186500834,5.415995067449751,-3.678250658984049e-05,-0.013595475546771846,-0.00550489127717097,0.9858272137903918,0.16712140427526986
1742253509,755422349,map,base_link,2.6597318260884397,5.41604216678349,-3.483733867041905e-05,-0.013583516827768826,-0.005505840033457912,0.98582566463567,0.16713148339477124
1742253509,772817080,map,base_link,2.6596469189779266,5.416093088377433,-3.3512687129560445e-05,-0.013592426119081985,-0.0055258168757352,0.9858268569827134,0.16712306648580574
1742253509,788785095,map,base_link,2.6595664550796685,5.416140126298677,-3.4258969095896334e-05,-0.013585301726551065,-0.005525349733782184,0.9858311079605302,0.1670985836702778
1742253509,806679320,map,base_link,2.6594750383911094,5.416191708281777,-3.539227529726541e-05,-0.013576447294827826,-0.0055213634075399936,0.9858262494105905,0.1671280963752125
1742253509,821861261,map,base_link,2.6594658075148687,5.416200243305042,-3.39961588712652e-05,-0.013560995266675185,-0.005518773785267851,0.9858245512271716,0.1671394529756856
1742253509,840085005,map,base_link,2.6593734223327776,5.416252388534781,-3.193101623488345e-05,-0.013542901609895333,-0.005515835202884682,0.9858237526858008,0.1671457268926303
1742253509,855229524,map,base_link,2.6592926542922313,5.416299410307571,-3.283552143448804e-05,-0.013548402369390132,-0.005517856283461249,0.9858235154635357,0.16714661352946816
1742253509,873233300,map,base_link,2.659198197818251,5.416351048629274,-3.61497581870352e-05,-0.013546351696234506,-0.00552632999961006,0.9858233362059295,0.16714755703943013
1742253509,888777839,map,base_link,2.659132285133645,5.4163885897303565,-4.037485106266404e-05,-0.013531212600380193,-0.0055282269950602874,0.9858181349824704,0.1671793938603671
1742253509,905752691,map,base_link,2.659110521269268,5.416406096374189,-4.5847193971035845e-05,-0.013528692722004496,-0.005531930194148267,0.985816162148421,0.1671911082219986
1742253509,922014758,map,base_link,2.659022494349078,5.416455438168661,-5.212023097239416e-05,-0.013518864183541522,-0.005515060264193327,0.9858183811155694,0.1671793763480668
1742253509,939107351,map,base_link,2.6589814429809904,5.416481109205889,-5.734859052875147e-05,-0.013493318366875576,-0.005513568871449228,0.9858177562418672,0.16718517397180221
1742253509,955425225,map,base_link,2.658942688322635,5.416505408829263,-5.91211063614376e-05,-0.013494573711322008,-0.005512448347079542,0.9858153071426685,0.1671995502289345
1742253509,972169840,map,base_link,2.658852960109494,5.416558596926205,-6.04486029711291e-05,-0.01348992349031782,-0.005529170477916723,0.9858182820519491,0.16718183217735244
1742253509,988785303,map,base_link,2.6588201680812795,5.416584500272858,-6.042489355470217e-05,-0.013473962399356047,-0.0055307660896403935,0.9858160419636097,0.16719627499111922
1742253510,5450722,map,base_link,2.658785659125449,5.416613005758028,-6.152164981172645e-05,-0.013458807607144314,-0.005536406285240407,0.98581536411569,0.16720130554714407
1742253510,22622348,map,base_link,2.6587028035374027,5.4166659105668336,-6.688719691976862e-05,-0.013450642696971599,-0.00553231525671967,0.9858137641890127,0.1672115308057717
1742253510,38894414,map,base_link,2.665095122311428,5.40777850941429,7.179734302822536e-05,-0.013443780128129587,-0.005528959391882184,0.9858141084163382,0.16721016425800983
1742253510,56965912,map,base_link,2.665215324361695,5.407691867950568,6.486681894525444e-05,-0.013445884551897989,-0.00553197357722808,0.9858128173160355,0.16721750707494623
1742253510,72107982,map,base_link,2.6653258943501044,5.407611824390736,5.862666443412852e-05,-0.013436172270936717,-0.005512236837885798,0.9858117929802878,0.16722497822012164
1742253510,89438013,map,base_link,2.6653239523991603,5.407583486353138,5.268062021838706e-05,-0.013419214392713815,-0.005509398836390093,0.9858126017746158,0.16722166543808833
1742253510,105375204,map,base_link,2.665368305577528,5.407536101130175,4.565397056960751e-05,-0.013423977254292695,-0.005502953724993175,0.985815371961462,0.1672051636147712
1742253510,123170956,map,base_link,2.665437089553171,5.407472760985712,3.843856418554239e-05,-0.013431194140583216,-0.0055095575659898435,0.9858163907569986,0.16719835978325595
1742253510,138821950,map,base_link,2.6654449543448826,5.407441309552672,3.319010894401566e-05,-0.013431926989800958,-0.005533631391379498,0.9858138620865533,0.16721241454790509
1742253510,155626521,map,base_link,2.6654564324026957,5.4074086080480335,2.7158033333200234e-05,-0.013409811228577227,-0.00552299461990966,0.9858137970370789,0.16721492476618413
1742253510,172010220,map,base_link,2.6655228323685463,5.40735119350238,2.3034963400047597e-05,-0.013413117983703782,-0.005534692480912675,0.9858095844937064,0.1672391059693404
1742253510,188877843,map,base_link,2.6655210607491107,5.407331284942792,1.9766054371549804e-05,-0.013424392162444742,-0.005540466062826756,0.9858109659158557,0.16722986698226028
1742253510,205308717,map,base_link,2.665594310215406,5.4072760779116456,1.6247602927752245e-05,-0.013432512561250323,-0.005554868264624762,0.9858134227165544,0.16721425368881687
1742253510,222042003,map,base_link,2.665668132839328,5.4072195077552525,1.1358623945631377e-05,-0.013434422936735456,-0.005558042251979776,0.9858099363299818,0.1672345475066101
1742253510,238818357,map,base_link,2.6657410325798647,5.407163776796682,3.989992461664755e-06,-0.013419098789694137,-0.005563937024029007,0.9858074533930559,0.16725021742032
1742253510,255433552,map,base_link,2.665816616413946,5.407107981767944,-2.5820878458474447e-06,-0.01340307291068725,-0.0055345817055366415,0.9858088208800607,0.16724441610093052
1742253510,272613588,map,base_link,2.665874418587384,5.407061333849574,-7.95282987883316e-06,-0.013403694525064954,-0.005528947152176573,0.9858071906577862,0.16725416157408937
1742253510,289019022,map,base_link,2.6659318283935853,5.407012776792642,-1.293909615013326e-05,-0.013425923215619985,-0.005524107130089543,0.9858067815958499,0.16725494966020263
1742253510,307264960,map,base_link,2.6660457099541652,5.40692772274248,-1.5843281491707457e-05,-0.01340480493412651,-0.005530781233365757,0.9858068362954948,0.16725610056639267
1742253510,322119189,map,base_link,2.6661120333753003,5.406867924204987,-1.730527355124145e-05,-0.01340400626886738,-0.0055412853662558745,0.9858091591309863,0.1672421255123028
1742253510,338800028,map,base_link,2.6661821488121364,5.406800651248439,-1.6118259852105884e-05,-0.013403048530577565,-0.005553232748841022,0.9858094786651607,0.16723992247675082
1742253510,355197448,map,base_link,2.6662855857372563,5.406717942066165,-1.5083620762664626e-05,-0.013413571023311595,-0.005554623896377814,0.9858084417602943,0.16724514468257082
1742253510,372216029,map,base_link,2.666342486481805,5.406658127647988,-1.5228792781260975e-05,-0.013426292135046208,-0.005568983038900702,0.9858089003898394,0.1672409430120917
1742253510,388667440,map,base_link,2.666416207018483,5.406591839102554,-1.5534304474644587e-05,-0.013396037623247967,-0.005559255170821598,0.9858126867843768,0.16722137253620256
1742253510,405477502,map,base_link,2.66647638948522,5.406533601932738,-1.4755541255361484e-05,-0.013387808176744028,-0.005581428086644619,0.9858126269009313,0.16722164601331585
1742253510,422015938,map,base_link,2.6666045820196365,5.406445467493563,-1.3922580363783391e-05,-0.013375691122886562,-0.005577513235028428,0.9858138704896886,0.16721541490908917
1742253510,438836197,map,base_link,2.666736338666609,5.406356608900703,-1.3558763677955925e-05,-0.013396269514674673,-0.005585551614254919,0.9858161514909609,0.16720005094432977
1742253510,455317913,map,base_link,2.6667993747720455,5.406300708186605,-1.362995207505902e-05,-0.013387853590306307,-0.005577024161710084,0.9858161759241134,0.1672008656200164
1742253510,472132987,map,base_link,2.6669315111052785,5.406210815058042,-1.4024655340507394e-05,-0.013375679948256466,-0.005573178500711253,0.9858159690221698,0.16720318803235282
1742253510,489017347,map,base_link,2.6670477593738253,5.4061286054631275,-1.4514954652446276e-05,-0.013373511703333644,-0.005576120073858421,0.9858196469962538,0.16718157693300148
1742253510,505575858,map,base_link,2.6671106599943513,5.4060732244970175,-1.5359969607886456e-05,-0.013369956556874086,-0.005571051010894199,0.9858202947237229,0.16717821079050393
1742253510,523663710,map,base_link,2.6671777166456265,5.40601441684261,-1.6664775300142223e-05,-0.013372902521094989,-0.0055781986458124065,0.9858240910239308,0.16715534910630492
1742253510,538626973,map,base_link,2.6672315872157206,5.405965169899728,-1.8027636885681304e-05,-0.013357388611169238,-0.005571424896054324,0.9858255370492338,0.16714828714554172
1742253510,556277027,map,base_link,2.66733938944523,5.405883420617167,-2.117277691157408e-05,-0.01338008535692541,-0.005589489810026547,0.9858218793273612,0.1671674404869427
1742253510,572155775,map,base_link,2.667444364975143,5.405801411522815,-2.423261821228184e-05,-0.013382109237505125,-0.0055922391697933,0.9858193996858531,0.16718180886815495
1742253510,588876530,map,base_link,2.667544700652566,5.40572320760485,-2.7996066004366555e-05,-0.013393975377851064,-0.005602130054819819,0.985817629814333,0.16719096360048313
1742253510,605275620,map,base_link,2.6676022757308155,5.405668182969266,-2.921147175781483e-05,-0.013403804741792607,-0.005599439695792466,0.9858165920587693,0.1671963848746492
1742253510,622212227,map,base_link,2.6676614910179146,5.405617285060617,-3.036920975453733e-05,-0.01339616922492302,-0.005626297589098093,0.9858119066247225,0.16722371895890323
1742253510,638721159,map,base_link,2.6677191083548735,5.405565251856466,-3.0774948235262636e-05,-0.0133772539034334,-0.00560609118983492,0.9858135665601949,0.16721612603281813
1742253510,655500203,map,base_link,2.6678269429435986,5.4054837594654925,-2.8757682669706798e-05,-0.01338920682723159,-0.005615900849680047,0.985812458688549,0.16722137151872243
1742253510,672047314,map,base_link,2.667885293688449,5.405424859192357,-2.5892721100717626e-05,-0.013406436502429822,-0.005602669857760498,0.9858158273190427,0.1672005746342496
1742253510,688872386,map,base_link,2.667891001604574,5.405389849257758,-2.3045735615264497e-05,-0.013396324665335073,-0.0056117619753387185,0.9858173312295663,0.16719221291791475
1742253510,705200647,map,base_link,2.6679621669998523,5.405323320958458,-2.219630136552064e-05,-0.013401361920197285,-0.005605179517411399,0.9858191461755667,0.1671813281886431
1742253510,722306646,map,base_link,2.6680378469945514,5.40525722942479,-2.3292436465055436e-05,-0.013406584211041614,-0.0055985196037258485,0.9858202004543783,0.16717491574428445
1742253510,739286752,map,base_link,2.668164745905564,5.405169887741376,-2.5092265030915196e-05,-0.01343210291658842,-0.005580156700484095,0.985815657080552,0.1672002712834414
1742253510,755519222,map,base_link,2.66823948838013,5.405111116251744,-2.8400799668357695e-05,-0.01342707094496704,-0.0055928221210091895,0.9858131216039905,0.16721520080404728
1742253510,773354412,map,base_link,2.6682893959471246,5.405062296819605,-2.9879014829471052e-05,-0.013411706588879866,-0.0056037472826568156,0.9858101482076224,0.1672335966055025
1742253510,788609069,map,base_link,2.6683456201658537,5.405016218088366,-3.0413434200142395e-05,-0.013393347242139699,-0.005605419273851467,0.9858116951746966,0.16722589267570728
1742253510,806051037,map,base_link,2.668412333132876,5.404961515931393,-3.219846230949137e-05,-0.013379880050897954,-0.005624629110802279,0.9858100941665304,0.16723576350932312
1742253510,822045565,map,base_link,2.6684738402888972,5.404910213307488,-3.5209071570597005e-05,-0.013374030521643048,-0.005602998551608653,0.9858130021096098,0.16721981517288992
1742253510,839843613,map,base_link,2.668542351909974,5.404855871462596,-3.967857765877435e-05,-0.013393063194172657,-0.00559404433090922,0.9858126103669332,0.16722090110932286
1742253510,855322757,map,base_link,2.6686041304715022,5.404805825542658,-4.383198813962968e-05,-0.013369255722291015,-0.005588216705598753,0.9858163033225145,0.16720122888003944
1742253510,872356660,map,base_link,2.6686706363109067,5.404751445503281,-4.83835799607044e-05,-0.013355882715246676,-0.005575849423062413,0.9858170678198578,0.16719820302606658
1742253510,888783977,map,base_link,2.668733033939574,5.40469979917456,-5.080667001378727e-05,-0.013350585312009023,-0.005557824113499278,0.9858208308686393,0.1671770375631649
1742253510,905462487,map,base_link,2.6687627424225173,5.404665425711892,-5.282470310786985e-05,-0.013347859788870927,-0.005556935449379269,0.9858227449206322,0.1671659974534239
1742253510,922159608,map,base_link,2.6687915806791493,5.404629209645266,-5.779751015045957e-05,-0.013332315114055193,-0.005558128334722625,0.9858241149633651,0.16715911862591315
1742253510,938971748,map,base_link,2.6688564659658223,5.4045707981920055,-6.388751665591172e-05,-0.013325235315108026,-0.005558179240047392,0.9858233178123098,0.1671643825844548
1742253510,955355801,map,base_link,2.6689539918007013,5.404498067743396,-6.912457182981391e-05,-0.013298070477988075,-0.005565432696489359,0.9858244716012597,0.1671595000965849
1742253510,972267532,map,base_link,2.669070727977939,5.404413922188264,-7.408384311605141e-05,-0.013299764800495512,-0.00556347703816837,0.9858266147449849,0.1671467906958436
1742253510,989979474,map,base_link,2.6691584199058886,5.404340326863754,-7.771813527774078e-05,-0.013318406625685548,-0.005581763839418824,0.9858290818731288,0.16713014476915128
1742253511,5300935,map,base_link,2.6692377594016734,5.404276528823675,-8.114798695947677e-05,-0.013286729251828456,-0.005577095720209935,0.9858319577869354,0.16711585752128272
1742253511,22817925,map,base_link,2.6693246163240025,5.404204890735126,-8.299502529596343e-05,-0.013296640926966804,-0.005569570617789288,0.9858314661780788,0.16711822018066025
1742253511,38810364,map,base_link,2.6698676313073544,5.410060241753331,-7.117288243333965e-05,-0.01327296505881248,-0.0055656455125387555,0.9858330872451949,0.1671106701595186
1742253511,55523518,map,base_link,2.669943621740643,5.410085514393235,-6.970305755638359e-05,-0.01328117109440074,-0.005549797520487978,0.9858350902414384,0.16709872857229344
1742253511,71994810,map,base_link,2.670035960872389,5.410103988578531,-6.73133140881458e-05,-0.013285769982073538,-0.005539099777193138,0.9858346328153075,0.16710141660539202
1742253511,89691821,map,base_link,2.6701133763570164,5.4101336329233725,-6.675459974693655e-05,-0.013288100742517635,-0.005542221782234754,0.9858320488736898,0.1671163713400199
1742253511,105296884,map,base_link,2.6701851433501536,5.410158894621456,-6.67773586519776e-05,-0.013292214332597611,-0.005557249536521663,0.9858295793274333,0.16713011260332528
1742253511,122277877,map,base_link,2.670257614436492,5.4101865477560835,-6.311731652682356e-05,-0.013292369142557981,-0.005573436016434291,0.9858317041395889,0.16711702739925094
1742253511,138677217,map,base_link,2.6702778612768054,5.410241284400976,-6.0054660194545596e-05,-0.013285630346194576,-0.005573052738438473,0.9858354484230896,0.16709548689867118
1742253511,155637434,map,base_link,2.670353472259759,5.41027220738415,-5.7979146570623174e-05,-0.013293049051218328,-0.0055797476526925575,0.9858321283407255,0.1671142602958479
1742253511,172164709,map,base_link,2.670475579630408,5.410279774119118,-5.461085950823834e-05,-0.01326794193701415,-0.00557377666636798,0.9858315732962836,0.1671197290046355
1742253511,188816353,map,base_link,2.6705517941582815,5.410311359145863,-5.1632192186625605e-05,-0.013281798033376823,-0.005566198907424739,0.985828985180858,0.167134147462396
1742253511,205640476,map,base_link,2.670627254667214,5.410344703007894,-5.053148770749886e-05,-0.01328951939936185,-0.005546090170809027,0.9858295595196513,0.16713081443952937
1742253511,222034161,map,base_link,2.6707070421984547,5.410375867791236,-4.864301484496428e-05,-0.013274411097726401,-0.005546937628244812,0.9858333502878516,0.16710962555510056
1742253511,239750889,map,base_link,2.670838811717864,5.410386495320111,-4.6708955961234706e-05,-0.01324864623266003,-0.005544970480741326,0.9858336243775218,0.1671101185506956
1742253511,255284814,map,base_link,2.6709643929573015,5.4103893917422745,-4.411597906752432e-05,-0.013248837708315891,-0.005560116634862469,0.9858340961419021,0.16710681699572624
1742253511,272914688,map,base_link,2.671048762753789,5.410419972343355,-4.040219582168449e-05,-0.013259732804400213,-0.0055568230761795685,0.9858361789402679,0.16709377455694366
1742253511,288644613,map,base_link,2.6711245804020733,5.41044688100624,-3.477355505597696e-05,-0.013271646667353403,-0.0055415155198279675,0.9858344199458235,0.16710371465213025
1742253511,305593412,map,base_link,2.6712027957450486,5.41047845213533,-2.755967470968275e-05,-0.013261125968917549,-0.005546540508464492,0.9858336087225972,0.16710916892673502
1742253511,321998280,map,base_link,2.6713448508932,5.410479996289219,-2.288423575418152e-05,-0.013272716382692904,-0.005551940280443039,0.9858330043909783,0.1671116345811458
1742253511,338841968,map,base_link,2.671421432599351,5.410513138829843,-2.0465878324396204e-05,-0.013280756216156674,-0.0055627117170395125,0.9858311566939061,0.16712153734397422
1742253511,355316065,map,base_link,2.6714962773381616,5.410543649441142,-1.945811380990358e-05,-0.013279653198164522,-0.005570073418447966,0.9858339819133245,0.16710471327268653
1742253511,372247089,map,base_link,2.6715738668062543,5.410574374723383,-2.041327570479823e-05,-0.01329503506625962,-0.005570901259140619,0.9858328130040581,0.1671103584647937
1742253511,388610672,map,base_link,2.6716482316781627,5.410607030663314,-2.4949900951016792e-05,-0.013319524126279503,-0.005604943397427132,0.9858299988942919,0.16712387072653492
1742253511,405406544,map,base_link,2.6717701520446853,5.4106160782466,-2.987659609942234e-05,-0.01332558235826948,-0.005602828336340137,0.9858274534979043,0.16713847282795724
1742253511,421826289,map,base_link,2.671857354575893,5.410640463502215,-3.574455959963288e-05,-0.013331632757612202,-0.005600651930938288,0.9858261849109545,0.16714554558783465
1742253511,438778112,map,base_link,2.671925007725391,5.4106735093239875,-4.162831528818552e-05,-0.013333448404708991,-0.005598816087331138,0.9858290422912142,0.16712860852416794
1742253511,455536576,map,base_link,2.671943353779846,5.410731029833344,-4.6058436382709324e-05,-0.0133323168547302,-0.005606489943964887,0.9858303843202079,0.16712052521710888
1742253511,471962854,map,base_link,2.6720261097875313,5.41075627840369,-4.8251649390297866e-05,-0.013314510532339948,-0.005590971639233433,0.9858279939103407,0.16713656472509075
1742253511,489588161,map,base_link,2.672114181974929,5.410782848088191,-5.245988091645223e-05,-0.013308113563837008,-0.005595477561859919,0.9858260275626729,0.16714852115470438
1742253511,505304883,map,base_link,2.6722467156722454,5.410780541165223,-5.822577391098063e-05,-0.013314020339199876,-0.005593229956278351,0.9858254812551193,0.1671513480327147
1742253511,522835765,map,base_link,2.6723185092366166,5.410815088844096,-6.55482786500363e-05,-0.013309772854386908,-0.005610853715922309,0.9858253363869673,0.1671519500473848
1742253511,538637838,map,base_link,2.672384818306242,5.410847679393827,-7.380515539296093e-05,-0.013329718638631983,-0.0056188277164883615,0.9858263555442613,0.16714408182883567
1742253511,555621459,map,base_link,2.672472134175489,5.410876744293053,-8.045755339405984e-05,-0.013327965555204479,-0.005621846738670212,0.9858297708595465,0.16712397512145777
1742253511,571939752,map,base_link,2.6725903457927425,5.410888918572718,-8.381035800900833e-05,-0.013309401680827133,-0.005627762278180517,0.9858298226376957,0.16712495001269398
1742253511,588820618,map,base_link,2.6727108098270222,5.4109004993161545,-8.747296492645741e-05,-0.01332550032381467,-0.005632936261106222,0.9858263578121738,0.16714392993154065
1742253511,605325587,map,base_link,2.672780017299376,5.41093603623862,-9.460420131111875e-05,-0.01332446890319137,-0.005640215648576421,0.9858291803755608,0.16712711813440964
1742253511,622217292,map,base_link,2.672898552421334,5.410946003466445,-0.00010127047669503,-0.013337000767024064,-0.005650024599756628,0.9858280183207944,0.16713264171380587
1742253511,638501885,map,base_link,2.6729646634734228,5.410979949611465,-0.00010583610994492425,-0.013354128136290179,-0.005663051188479236,0.9858298655127603,0.16711993709915848
1742253511,655406699,map,base_link,2.6730533401375642,5.4110052043273,-0.00011098993309593726,-0.013361745493953497,-0.005669244074968288,0.9858308544025286,0.16711328474101347
1742253511,672062629,map,base_link,2.6730897123909023,5.411056651746636,-0.00011452267569393869,-0.013346523161774936,-0.005670840164375209,0.9858284214548725,0.1671287986646647
1742253511,688662568,map,base_link,2.673126220393334,5.411109413816028,-0.00011650924203426164,-0.013341294304090853,-0.005679159181492135,0.9858289019697168,0.1671260992736997
1742253511,706128446,map,base_link,2.6732036211444457,5.4111456518554935,-0.0001206698569868523,-0.013317211630022401,-0.005686056550305336,0.985831397249326,0.1671130660143807
1742253511,721903867,map,base_link,2.673325338897649,5.411153650757231,-0.00012548512811093605,-0.013327861321702151,-0.005687428307637976,0.9858288516882463,0.16712718645045713
1742253511,740030772,map,base_link,2.67345397409352,5.411166570957386,-0.00012861889187086638,-0.01332295723804913,-0.005700623896357564,0.9858304381396642,0.16711776965649136
1742253511,755335997,map,base_link,2.6734727665361637,5.411222441600279,-0.00013042048467997946,-0.013328095989567195,-0.005694670129032463,0.9858309987941705,0.16711425554356385
1742253511,773142711,map,base_link,2.673502059426319,5.411284691188151,-0.00013400150384798029,-0.013335352045304715,-0.005697284393912745,0.985827490413839,0.16713428278091752
1742253511,788683125,map,base_link,2.673573675760457,5.41131639718306,-0.00013705515877041955,-0.01334924971015897,-0.0056937685787572054,0.9858279089663966,0.16713082430977866
1742253511,805638591,map,base_link,2.6737016696592932,5.411323973684191,-0.00013887381489893798,-0.013343877629038253,-0.005702515327620376,0.9858231995924274,0.16715873113327162
1742253511,821999017,map,base_link,2.6738439118889468,5.411322571961794,-0.0001416524363577229,-0.013329625058084361,-0.005707928807322386,0.9858206649222718,0.16717463102016394
1742253511,838812729,map,base_link,2.673934060174598,5.4113478717824535,-0.00014541507144603683,-0.013316430824190446,-0.005721954213529932,0.9858204050530059,0.16717673549626125
1742253511,855125033,map,base_link,2.674075613280039,5.411349694023929,-0.00014982972847601728,-0.013328163014384279,-0.005727378922402569,0.9858190496545632,0.1671836072690494
1742253511,872193163,map,base_link,2.6742201762010653,5.411350620797784,-0.0001541837053642257,-0.013333871652807878,-0.005720537935516442,0.9858192456640944,0.1671822304873565
1742253511,888488858,map,base_link,2.674292999552584,5.411385027664357,-0.00015646419097736203,-0.013351003822448863,-0.005733860896241554,0.9858180229241161,0.16718761680854005
1742253511,905450887,map,base_link,2.6743669952778713,5.411421172376542,-0.00015678133428135432,-0.013359608816078382,-0.005718130437412662,0.9858162213389917,0.16719809084278192
1742253511,922316253,map,base_link,2.6744376590876824,5.411456147990109,-0.00015597353251240034,-0.013350624407066962,-0.005731648238750491,0.9858146005209711,0.1672079018350016
1742253511,938775541,map,base_link,2.674456421784736,5.411516168272529,-0.00015679531597902546,-0.013320955019459412,-0.005721727902731648,0.9858200742065157,0.16717833375953137
1742253511,956476824,map,base_link,2.6745268901922845,5.411552914880317,-0.0001578767663202448,-0.013323061231606084,-0.005720489635657039,0.9858166690820821,0.1671982864673933
1742253511,971936683,map,base_link,2.674589289778481,5.411585772471139,-0.000157068879357712,-0.013300869131310983,-0.005723029275302755,0.9858160800022133,0.1672034396336151
1742253511,989324430,map,base_link,2.674609494777967,5.411644864804976,-0.00015445842449277457,-0.013310895410758033,-0.005742834058773298,0.9858172946296933,0.16719480114317667
1742253512,5353902,map,base_link,2.674673776066387,5.411676039568908,-0.00015400346334379356,-0.01330242044043087,-0.005755687376205213,0.9858172323387332,0.1671954009452116
1742253512,23393211,map,base_link,2.6747469260439254,5.411704780427299,-0.00015231648940416308,-0.013315176885695825,-0.005761895607240614,0.9858159989988202,0.16720144359857797
1742253512,38624750,map,base_link,2.672002971985108,5.406682106903466,-9.321852212272254e-05,-0.013322006359473051,-0.0057721514769296465,0.9858178493149754,0.1671896360001373
1742253512,55424647,map,base_link,2.672058338440707,5.406695956137634,-9.50521244980986e-05,-0.013327100882753611,-0.005761330747535846,0.9858191391276426,0.167181997773948
1742253512,71782941,map,base_link,2.6721114913255444,5.4067089565278525,-9.51829758916625e-05,-0.013339042828225869,-0.005766699967233552,0.9858218271261026,0.16716500910670146
1742253512,88728305,map,base_link,2.6722662521322387,5.406672735107436,-9.169927230804801e-05,-0.013330285095763056,-0.005780046615721787,0.9858217657026282,0.16716560898496582
1742253512,105202947,map,base_link,2.6723560313268253,5.4066689308755125,-8.760847624874253e-05,-0.013323336316978573,-0.005775360840057299,0.9858249365670163,0.1671476244496653
